open_time,close
2025-09-09 09:00:00,112966.54
2025-09-09 10:00:00,112732.62
2025-09-09 11:00:00,112433.59
2025-09-09 12:00:00,112671.76
2025-09-09 13:00:00,112760.58
2025-09-09 14:00:00,111767.45
2025-09-09 15:00:00,110880.76
2025-09-09 16:00:00,110975.99
2025-09-09 17:00:00,111025.44
2025-09-09 18:00:00,111131.92
2025-09-09 19:00:00,111301.53
2025-09-09 20:00:00,111530.16
2025-09-09 21:00:00,111299.61
2025-09-09 22:00:00,111556.16
2025-09-09 23:00:00,111546.39
2025-09-10 00:00:00,111010.46
2025-09-10 01:00:00,111005.64
2025-09-10 02:00:00,111411.13
2025-09-10 03:00:00,111545.88
2025-09-10 04:00:00,111520.43
2025-09-10 05:00:00,111577.31
2025-09-10 06:00:00,111792.33
2025-09-10 07:00:00,112553.65
2025-09-10 08:00:00,112370.08
2025-09-10 09:00:00,112274.29
2025-09-10 10:00:00,112270.01
2025-09-10 11:00:00,112299.99
2025-09-10 12:00:00,113413.51
2025-09-10 13:00:00,113952.0
2025-09-10 14:00:00,113899.99
2025-09-10 15:00:00,113853.99
2025-09-10 16:00:00,113759.89
2025-09-10 17:00:00,113738.01
2025-09-10 18:00:00,113584.85
2025-09-10 19:00:00,113574.52
2025-09-10 20:00:00,113566.39
2025-09-10 21:00:00,113842.53
2025-09-10 22:00:00,113881.2
2025-09-10 23:00:00,113960.0
2025-09-11 00:00:00,113885.7
2025-09-11 01:00:00,113903.23
2025-09-11 02:00:00,113819.02
2025-09-11 03:00:00,114400.01
2025-09-11 04:00:00,114158.29
2025-09-11 05:00:00,114266.0
2025-09-11 06:00:00,114324.64
2025-09-11 07:00:00,114083.58
2025-09-11 08:00:00,114049.39
2025-09-11 09:00:00,113895.29
2025-09-11 10:00:00,114062.32
2025-09-11 11:00:00,113999.99
2025-09-11 12:00:00,113975.99
2025-09-11 13:00:00,114628.08
2025-09-11 14:00:00,114463.73
2025-09-11 15:00:00,114180.31
2025-09-11 16:00:00,114487.53
2025-09-11 17:00:00,114589.84
2025-09-11 18:00:00,114312.35
2025-09-11 19:00:00,114419.99
2025-09-11 20:00:00,114395.99
2025-09-11 21:00:00,114482.69
2025-09-11 22:00:00,115084.0
2025-09-11 23:00:00,115482.69
2025-09-12 00:00:00,115840.69
2025-09-12 01:00:00,115377.29
2025-09-12 02:00:00,115391.0
2025-09-12 03:00:00,115194.14
2025-09-12 04:00:00,115359.99
2025-09-12 05:00:00,115612.84
2025-09-12 06:00:00,115318.0
2025-09-12 07:00:00,115086.7
2025-09-12 08:00:00,115048.0
2025-09-12 09:00:00,115048.01
2025-09-12 10:00:00,114980.85
2025-09-12 11:00:00,114913.45
2025-09-12 12:00:00,115083.97
2025-09-12 13:00:00,115166.45
2025-09-12 14:00:00,115260.0
2025-09-12 15:00:00,115121.18
2025-09-12 16:00:00,115495.56
2025-09-12 17:00:00,115815.16
2025-09-12 18:00:00,116486.18
2025-09-12 19:00:00,116632.51
2025-09-12 20:00:00,116157.33
2025-09-12 21:00:00,115865.89
2025-09-12 22:00:00,116027.46
2025-09-12 23:00:00,116029.42
2025-09-13 00:00:00,116209.32
2025-09-13 01:00:00,115764.3
2025-09-13 02:00:00,115886.17
2025-09-13 03:00:00,115957.0
2025-09-13 04:00:00,115698.4
2025-09-13 05:00:00,115704.04
2025-09-13 06:00:00,115749.99
2025-09-13 07:00:00,115778.71
2025-09-13 08:00:00,115978.01
2025-09-13 09:00:00,116035.33
2025-09-13 10:00:00,115937.99
2025-09-13 11:00:00,115974.11
2025-09-13 12:00:00,116002.91
2025-09-13 13:00:00,115761.05
2025-09-13 14:00:00,115797.68
2025-09-13 15:00:00,115768.68
2025-09-13 16:00:00,115334.0
2025-09-13 17:00:00,115571.78
2025-09-13 18:00:00,115633.92
2025-09-13 19:00:00,115797.12
2025-09-13 20:00:00,115905.88
2025-09-13 21:00:00,115895.39
2025-09-13 22:00:00,115871.58
2025-09-13 23:00:00,115918.29
2025-09-14 00:00:00,115935.6
2025-09-14 01:00:00,115962.93
2025-09-14 02:00:00,115852.95
2025-09-14 03:00:00,115679.98
2025-09-14 04:00:00,115750.99
2025-09-14 05:00:00,115860.01
2025-09-14 06:00:00,115734.23
2025-09-14 07:00:00,115805.39
2025-09-14 08:00:00,115933.4
2025-09-14 09:00:00,116052.09
2025-09-14 10:00:00,116027.26
2025-09-14 11:00:00,115794.91
2025-09-14 12:00:00,115776.31
2025-09-14 13:00:00,115348.1
2025-09-14 14:00:00,115401.75
2025-09-14 15:00:00,115224.01
2025-09-14 16:00:00,115480.0
2025-09-14 17:00:00,115557.65
2025-09-14 18:00:00,115388.21
2025-09-14 19:00:00,115634.99
2025-09-14 20:00:00,115802.16
2025-09-14 21:00:00,116058.88
2025-09-14 22:00:00,116009.61
2025-09-14 23:00:00,115268.01
2025-09-15 00:00:00,115071.32
2025-09-15 01:00:00,115231.69
2025-09-15 02:00:00,115362.35
2025-09-15 03:00:00,115445.45
2025-09-15 04:00:00,116058.01
2025-09-15 05:00:00,116520.0
2025-09-15 06:00:00,116129.99
2025-09-15 07:00:00,115806.62
2025-09-15 08:00:00,114737.27
2025-09-15 09:00:00,114868.59
2025-09-15 10:00:00,114769.04
2025-09-15 11:00:00,115070.0
2025-09-15 12:00:00,114721.04
2025-09-15 13:00:00,114664.08
2025-09-15 14:00:00,114679.56
2025-09-15 15:00:00,114842.9
2025-09-15 16:00:00,114662.57
2025-09-15 17:00:00,115120.03
2025-09-15 18:00:00,115307.79
2025-09-15 19:00:00,115307.78
2025-09-15 20:00:00,115379.99
2025-09-15 21:00:00,115528.0
2025-09-15 22:00:00,115288.01
2025-09-15 23:00:00,115349.71
2025-09-16 00:00:00,115088.66
2025-09-16 01:00:00,115024.24
2025-09-16 02:00:00,115034.47
2025-09-16 03:00:00,115307.25
2025-09-16 04:00:00,115503.01
2025-09-16 05:00:00,115936.65
2025-09-16 06:00:00,115770.35
2025-09-16 07:00:00,115840.0
2025-09-16 08:00:00,115658.76
2025-09-16 09:00:00,115477.27
2025-09-16 10:00:00,115372.46
2025-09-16 11:00:00,115287.83
2025-09-16 12:00:00,115439.36
2025-09-16 13:00:00,115200.0
2025-09-16 14:00:00,115296.86
2025-09-16 15:00:00,115905.88
2025-09-16 16:00:00,116068.06
2025-09-16 17:00:00,116461.54
2025-09-16 18:00:00,116418.86
2025-09-16 19:00:00,116800.12
2025-09-16 20:00:00,116839.47
2025-09-16 21:00:00,116800.51
2025-09-16 22:00:00,116855.58
2025-09-16 23:00:00,116788.96
2025-09-17 00:00:00,116560.01
2025-09-17 01:00:00,116662.25
2025-09-17 02:00:00,116686.43
2025-09-17 03:00:00,116372.04
2025-09-17 04:00:00,116313.49
2025-09-17 05:00:00,117108.3
2025-09-17 06:00:00,117234.27
2025-09-17 07:00:00,117162.48
2025-09-17 08:00:00,116860.0
2025-09-17 09:00:00,116550.01
2025-09-17 10:00:00,116359.14
2025-09-17 11:00:00,116258.13
2025-09-17 12:00:00,116204.94
2025-09-17 13:00:00,116107.19
2025-09-17 14:00:00,115606.61
2025-09-17 15:00:00,115875.32
2025-09-17 16:00:00,115640.77
2025-09-17 17:00:00,115504.48
2025-09-17 18:00:00,115226.93
2025-09-17 19:00:00,115652.02
2025-09-17 20:00:00,115621.47
2025-09-17 21:00:00,116038.39
2025-09-17 22:00:00,116559.69
2025-09-17 23:00:00,116447.59
2025-09-18 00:00:00,116350.65
2025-09-18 01:00:00,116634.84
2025-09-18 02:00:00,116950.47
2025-09-18 03:00:00,117581.66
2025-09-18 04:00:00,117605.16
2025-09-18 05:00:00,117273.36
2025-09-18 06:00:00,117102.43
2025-09-18 07:00:00,117086.01
2025-09-18 08:00:00,117229.59
2025-09-18 09:00:00,117298.81
2025-09-18 10:00:00,117190.47
2025-09-18 11:00:00,117063.4
2025-09-18 12:00:00,117124.69
2025-09-18 13:00:00,117432.04
2025-09-18 14:00:00,117640.54
2025-09-18 15:00:00,117583.56
2025-09-18 16:00:00,117565.6
2025-09-18 17:00:00,117579.93
2025-09-18 18:00:00,117822.97
2025-09-18 19:00:00,117450.21
2025-09-18 20:00:00,117521.14
2025-09-18 21:00:00,117299.21
2025-09-18 22:00:00,117061.02
2025-09-18 23:00:00,117073.53
2025-09-19 00:00:00,117424.2
2025-09-19 01:00:00,117241.32
2025-09-19 02:00:00,117112.8
2025-09-19 03:00:00,116977.58
2025-09-19 04:00:00,116990.65
2025-09-19 05:00:00,116894.83
2025-09-19 06:00:00,116669.75
2025-09-19 07:00:00,116909.97
2025-09-19 08:00:00,116915.88
2025-09-19 09:00:00,116488.0
2025-09-19 10:00:00,116532.68
2025-09-19 11:00:00,116394.72
2025-09-19 12:00:00,116162.45
2025-09-19 13:00:00,116284.64
2025-09-19 14:00:00,115899.99
2025-09-19 15:00:00,115884.03
2025-09-19 16:00:00,116088.68
2025-09-19 17:00:00,115542.73
2025-09-19 18:00:00,115407.49
2025-09-19 19:00:00,115125.12
2025-09-19 20:00:00,115342.57
2025-09-19 21:00:00,115465.39
2025-09-19 22:00:00,115613.21
2025-09-19 23:00:00,115632.38
2025-09-20 00:00:00,115723.73
2025-09-20 01:00:00,115623.51
2025-09-20 02:00:00,115606.39
2025-09-20 03:00:00,115445.0
2025-09-20 04:00:00,115568.41
2025-09-20 05:00:00,115717.49
2025-09-20 06:00:00,115700.46
2025-09-20 07:00:00,115968.56
2025-09-20 08:00:00,115701.43
2025-09-20 09:00:00,115672.8
2025-09-20 10:00:00,115747.54
2025-09-20 11:00:00,115894.06
2025-09-20 12:00:00,115874.49
2025-09-20 13:00:00,115915.8
2025-09-20 14:00:00,115970.36
2025-09-20 15:00:00,115986.69
2025-09-20 16:00:00,116027.94
2025-09-20 17:00:00,115821.72
2025-09-20 18:00:00,115711.51
2025-09-20 19:00:00,115702.0
2025-09-20 20:00:00,115721.1
2025-09-20 21:00:00,115786.31
2025-09-20 22:00:00,115776.06
2025-09-20 23:00:00,115685.63
2025-09-21 00:00:00,115660.01
2025-09-21 01:00:00,115500.0
2025-09-21 02:00:00,115690.76
2025-09-21 03:00:00,115669.41
2025-09-21 04:00:00,115494.23
2025-09-21 05:00:00,115663.48
2025-09-21 06:00:00,115687.2
2025-09-21 07:00:00,115815.97
2025-09-21 08:00:00,115629.6
2025-09-21 09:00:00,115683.54
2025-09-21 10:00:00,115522.31
2025-09-21 11:00:00,115603.45
2025-09-21 12:00:00,115683.59
2025-09-21 13:00:00,115661.65
2025-09-21 14:00:00,115500.01
2025-09-21 15:00:00,115531.61
2025-09-21 16:00:00,115316.0
2025-09-21 17:00:00,115628.18
2025-09-21 18:00:00,115530.9
2025-09-21 19:00:00,115480.05
2025-09-21 20:00:00,115307.51
2025-09-21 21:00:00,115405.48
2025-09-21 22:00:00,115538.9
2025-09-21 23:00:00,115232.29
2025-09-22 00:00:00,114407.28
2025-09-22 01:00:00,114273.45
2025-09-22 02:00:00,114187.81
2025-09-22 03:00:00,114649.89
2025-09-22 04:00:00,114433.53
2025-09-22 05:00:00,113691.19
2025-09-22 06:00:00,112800.77
2025-09-22 07:00:00,112519.99
2025-09-22 08:00:00,112629.07
2025-09-22 09:00:00,112336.62
2025-09-22 10:00:00,112792.16
2025-09-22 11:00:00,112876.97
2025-09-22 12:00:00,112738.65
2025-09-22 13:00:00,113130.63
2025-09-22 14:00:00,112933.16
2025-09-22 15:00:00,112815.5
2025-09-22 16:00:00,112600.68
2025-09-22 17:00:00,112398.66
2025-09-22 18:00:00,112429.13
2025-09-22 19:00:00,112122.9
2025-09-22 20:00:00,112781.88
2025-09-22 21:00:00,112969.99
2025-09-22 22:00:00,112643.25
2025-09-22 23:00:00,112650.99
2025-09-23 00:00:00,112395.32
2025-09-23 01:00:00,112156.66
2025-09-23 02:00:00,111811.88
2025-09-23 03:00:00,112339.99
2025-09-23 04:00:00,112442.3
2025-09-23 05:00:00,112665.44
2025-09-23 06:00:00,112974.96
2025-09-23 07:00:00,113090.13
2025-09-23 08:00:00,113133.84
2025-09-23 09:00:00,112934.47
2025-09-23 10:00:00,112969.32
2025-09-23 11:00:00,112975.99
2025-09-23 12:00:00,112941.02
2025-09-23 13:00:00,112952.31
2025-09-23 14:00:00,112652.91
2025-09-23 15:00:00,112882.19
2025-09-23 16:00:00,112823.63
2025-09-23 17:00:00,111957.76
2025-09-23 18:00:00,111780.1
2025-09-23 19:00:00,111655.29
2025-09-23 20:00:00,111985.77
2025-09-23 21:00:00,112161.54
2025-09-23 22:00:00,112159.23
2025-09-23 23:00:00,111998.8
2025-09-24 00:00:00,112230.72
2025-09-24 01:00:00,112451.26
2025-09-24 02:00:00,112111.62
2025-09-24 03:00:00,111683.09
2025-09-24 04:00:00,112161.93
2025-09-24 05:00:00,112636.84
2025-09-24 06:00:00,112596.69
2025-09-24 07:00:00,112583.54
2025-09-24 08:00:00,112622.8
2025-09-24 09:00:00,112735.06
2025-09-24 10:00:00,112941.98
2025-09-24 11:00:00,113029.46
2025-09-24 12:00:00,113070.69
2025-09-24 13:00:00,112823.62
2025-09-24 14:00:00,113720.64
2025-09-24 15:00:00,113346.41
2025-09-24 16:00:00,113732.01
2025-09-24 17:00:00,113761.3
2025-09-24 18:00:00,113639.8
2025-09-24 19:00:00,113420.01
2025-09-24 20:00:00,113501.52
2025-09-24 21:00:00,113339.63
2025-09-24 22:00:00,113336.33
2025-09-24 23:00:00,113307.0
2025-09-25 00:00:00,113062.35
2025-09-25 01:00:00,112661.24
2025-09-25 02:00:00,112907.38
2025-09-25 03:00:00,112546.21
2025-09-25 04:00:00,111735.66
2025-09-25 05:00:00,111749.91
2025-09-25 06:00:00,111533.26
2025-09-25 07:00:00,111766.72
2025-09-25 08:00:00,111727.21
2025-09-25 09:00:00,111571.58
2025-09-25 10:00:00,111648.19
2025-09-25 11:00:00,111348.0
2025-09-25 12:00:00,111111.0
2025-09-25 13:00:00,111000.0
2025-09-25 14:00:00,111540.0
2025-09-25 15:00:00,111580.77
2025-09-25 16:00:00,110957.29
2025-09-25 17:00:00,108833.63
2025-09-25 18:00:00,109760.2
2025-09-25 19:00:00,109360.0
2025-09-25 20:00:00,109163.44
2025-09-25 21:00:00,109420.0
2025-09-25 22:00:00,109419.97
2025-09-25 23:00:00,108994.49
2025-09-26 00:00:00,109472.13
2025-09-26 01:00:00,109680.4
2025-09-26 02:00:00,109621.7
2025-09-26 03:00:00,109580.01
2025-09-26 04:00:00,109338.01
2025-09-26 05:00:00,109252.79
2025-09-26 06:00:00,109360.0
2025-09-26 07:00:00,109320.02
2025-09-26 08:00:00,109567.2
2025-09-26 09:00:00,109568.72
2025-09-26 10:00:00,108895.0
2025-09-26 11:00:00,109133.5
2025-09-26 12:00:00,109372.68
2025-09-26 13:00:00,109669.73
2025-09-26 14:00:00,108836.0
2025-09-26 15:00:00,109027.78
2025-09-26 16:00:00,109460.01
2025-09-26 17:00:00,109899.99
2025-09-26 18:00:00,109727.99
2025-09-26 19:00:00,109172.2
2025-09-26 20:00:00,109288.44
2025-09-26 21:00:00,109469.07
2025-09-26 22:00:00,109558.25
2025-09-26 23:00:00,109643.46
2025-09-27 00:00:00,109649.29
2025-09-27 01:00:00,109431.92
2025-09-27 02:00:00,109408.18
2025-09-27 03:00:00,109553.77
2025-09-27 04:00:00,109654.99
2025-09-27 05:00:00,109635.72
2025-09-27 06:00:00,109541.36
2025-09-27 07:00:00,109411.2
2025-09-27 08:00:00,109252.01
2025-09-27 09:00:00,109292.73
2025-09-27 10:00:00,109431.7
2025-09-27 11:00:00,109310.21
2025-09-27 12:00:00,109400.05
2025-09-27 13:00:00,109306.61
2025-09-27 14:00:00,109287.89
2025-09-27 15:00:00,109402.24
2025-09-27 16:00:00,109389.04
2025-09-27 17:00:00,109382.47
2025-09-27 18:00:00,109434.96
2025-09-27 19:00:00,109424.2
2025-09-27 20:00:00,109390.0
2025-09-27 21:00:00,109474.99
2025-09-27 22:00:00,109605.62
2025-09-27 23:00:00,109635.85
2025-09-28 00:00:00,109607.81
2025-09-28 01:00:00,109353.67
2025-09-28 02:00:00,109447.55
2025-09-28 03:00:00,109436.0
2025-09-28 04:00:00,109365.9
2025-09-28 05:00:00,109356.43
2025-09-28 06:00:00,109410.0
2025-09-28 07:00:00,109513.06
2025-09-28 08:00:00,109509.91
2025-09-28 09:00:00,109519.42
2025-09-28 10:00:00,109368.44
2025-09-28 11:00:00,109369.02
2025-09-28 12:00:00,109314.99
2025-09-28 13:00:00,109639.0
2025-09-28 14:00:00,109850.01
2025-09-28 15:00:00,110037.93
2025-09-28 16:00:00,110222.02
2025-09-28 17:00:00,110203.52
2025-09-28 18:00:00,110293.56
2025-09-28 19:00:00,110337.6
2025-09-28 20:00:00,110803.8
2025-09-28 21:00:00,110833.99
2025-09-28 22:00:00,111938.51
2025-09-28 23:00:00,112163.95
2025-09-29 00:00:00,112260.57
2025-09-29 01:00:00,111855.3
2025-09-29 02:00:00,111750.02
2025-09-29 03:00:00,111857.51
2025-09-29 04:00:00,111812.0
2025-09-29 05:00:00,111753.34
2025-09-29 06:00:00,111632.83
2025-09-29 07:00:00,111865.95
2025-09-29 08:00:00,112099.75
2025-09-29 09:00:00,112110.9
2025-09-29 10:00:00,112090.18
2025-09-29 11:00:00,112100.0
2025-09-29 12:00:00,112022.16
2025-09-29 13:00:00,113227.29
2025-09-29 14:00:00,114033.53
2025-09-29 15:00:00,113815.57
2025-09-29 16:00:00,113626.15
2025-09-29 17:00:00,114043.91
2025-09-29 18:00:00,114008.79
2025-09-29 19:00:00,114265.55
2025-09-29 20:00:00,114258.29
2025-09-29 21:00:00,114176.73
2025-09-29 22:00:00,114189.81
2025-09-29 23:00:00,114311.96
2025-09-30 00:00:00,114525.97
2025-09-30 01:00:00,114500.31
2025-09-30 02:00:00,114455.96
2025-09-30 03:00:00,114376.39
2025-09-30 04:00:00,114091.63
2025-09-30 05:00:00,113904.0
2025-09-30 06:00:00,113891.64
2025-09-30 07:00:00,113699.23
2025-09-30 08:00:00,113451.89
2025-09-30 09:00:00,112781.97
2025-09-30 10:00:00,112923.49
2025-09-30 11:00:00,113055.01
2025-09-30 12:00:00,113002.06
2025-09-30 13:00:00,113404.53
2025-09-30 14:00:00,113595.05
2025-09-30 15:00:00,113106.16
2025-09-30 16:00:00,112841.24
2025-09-30 17:00:00,113246.11
2025-09-30 18:00:00,113714.56
2025-09-30 19:00:00,114359.99
2025-09-30 20:00:00,114626.36
2025-09-30 21:00:00,114161.0
2025-09-30 22:00:00,113940.39
2025-09-30 23:00:00,114048.93
2025-10-01 00:00:00,114239.53
2025-10-01 01:00:00,114549.99
2025-10-01 02:00:00,114272.15
2025-10-01 03:00:00,114176.92
2025-10-01 04:00:00,114289.01
2025-10-01 05:00:00,114569.84
2025-10-01 06:00:00,114256.81
2025-10-01 07:00:00,114539.02
2025-10-01 08:00:00,116111.28
2025-10-01 09:00:00,116412.1
2025-10-01 10:00:00,116281.64
2025-10-01 11:00:00,116789.58
2025-10-01 12:00:00,116402.65
2025-10-01 13:00:00,116806.96
2025-10-01 14:00:00,117292.74
2025-10-01 15:00:00,117423.73
2025-10-01 16:00:00,117535.79
2025-10-01 17:00:00,116768.07
2025-10-01 18:00:00,117234.01
2025-10-01 19:00:00,117439.53
2025-10-01 20:00:00,117536.12
2025-10-01 21:00:00,117554.96
2025-10-01 22:00:00,117745.39
2025-10-01 23:00:00,118594.99
2025-10-02 00:00:00,118428.46
2025-10-02 01:00:00,118617.37
2025-10-02 02:00:00,118753.73
2025-10-02 03:00:00,118733.99
2025-10-02 04:00:00,118662.04
2025-10-02 05:00:00,118377.34
2025-10-02 06:00:00,118649.06
2025-10-02 07:00:00,118489.76
2025-10-02 08:00:00,118668.89
2025-10-02 09:00:00,118849.99
2025-10-02 10:00:00,118619.56
2025-10-02 11:00:00,118765.73
2025-10-02 12:00:00,119402.42
2025-10-02 13:00:00,119621.2
2025-10-02 14:00:00,118814.09
2025-10-02 15:00:00,119910.78
2025-10-02 16:00:00,119731.4
2025-10-02 17:00:00,119917.52
2025-10-02 18:00:00,120506.61
2025-10-02 19:00:00,120836.49
2025-10-02 20:00:00,120652.01
2025-10-02 21:00:00,120150.1
2025-10-02 22:00:00,120257.49
2025-10-02 23:00:00,120529.35
2025-10-03 00:00:00,120132.8
2025-10-03 01:00:00,119875.72
